order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O131038,C14767,P220679,Sports,53.21,0.1,3,COD,2024-07-17,5,East,No,143.67,8.3,34.8,28,Female
O131039,C17004,P230664,Fashion,75.33,0.0,1,Debit Card,2024-10-29,4,Central,No,75.33,6.17,20.2,68,Female
O131040,C17728,P220505,Toys,9.43,0.0,1,Wallet,2025-07-01,4,South,No,9.43,2.59,1.18,28,Female
O131041,C13247,P242977,Sports,151.74,0.0,2,Credit Card,2023-10-01,5,South,Yes,303.48,8.62,82.42,52,Male
O131042,C16609,P232093,Home,100.69,0.0,1,Credit Card,2023-11-18,5,East,No,100.69,6.44,21.75,32,Female
O131043,C14934,P231682,Grocery,4.09,0.0,1,Credit Card,2024-10-05,5,East,No,4.09,3.74,-3.41,23,Female
O131044,C13648,P213642,Fashion,78.78,0.0,2,Credit Card,2025-04-01,4,North,No,157.56,6.89,48.26,34,Female
O131045,C17131,P249661,Electronics,466.28,0.0,5,Credit Card,2024-03-17,6,North,No,2331.4,11.6,268.17,51,Female
O131046,C11312,P218379,Sports,13.61,0.05,1,PayPal,2023-10-07,4,South,No,12.93,4.16,-0.28,61,Male
O131047,C11073,P233782,Sports,140.57,0.3,2,Debit Card,2024-10-27,5,North,No,196.8,8.95,50.09,19,Female
O131048,C14099,P219485,Electronics,408.91,0.15,1,COD,2024-01-22,5,South,No,347.57,8.15,33.56,34,Male
O131049,C11654,P217306,Toys,11.26,0.15,3,Credit Card,2024-01-03,3,Central,No,28.71,5.17,6.31,69,Female
O131050,C16995,P242751,Toys,21.52,0.0,1,UPI,2025-07-04,4,South,No,21.52,6.21,2.4,42,Male
O131051,C16004,P226131,Grocery,3.16,0.0,1,Credit Card,2024-05-04,5,East,No,3.16,1.9,-1.65,47,Male
O131052,C17667,P238195,Electronics,337.97,0.05,1,Debit Card,2024-02-20,5,West,No,321.07,8.56,29.97,69,Male
O131053,C13747,P208212,Beauty,7.64,0.15,1,Debit Card,2024-08-29,3,North,Yes,6.49,2.16,0.76,29,Female
O131054,C14088,P217448,Fashion,10.89,0.0,2,Debit Card,2024-10-31,5,South,No,21.78,3.93,3.69,28,Female
O131055,C17390,P222395,Home,39.51,0.0,1,Credit Card,2024-11-06,6,South,No,39.51,5.28,5.78,44,Female
O131056,C11893,P246577,Fashion,11.36,0.0,1,Debit Card,2025-07-29,3,Central,No,11.36,2.56,1.42,19,Female
O131057,C17835,P226559,Home,27.39,0.0,3,UPI,2024-01-21,5,East,No,82.17,6.45,16.56,33,Male
O131058,C16018,P218283,Electronics,748.09,0.0,1,Wallet,2025-03-17,5,South,No,748.09,9.78,79.99,69,Female
O131059,C11285,P232758,Fashion,117.77,0.0,1,PayPal,2023-10-18,4,West,No,117.77,6.64,34.58,40,Female
O131060,C17852,P231683,Electronics,480.47,0.05,1,UPI,2024-02-27,5,East,No,456.45,9.18,45.59,40,Female
O131061,C10534,P236311,Home,210.73,0.1,2,Credit Card,2025-04-01,5,West,No,379.31,8.89,97.32,29,Female
O131062,C17046,P246387,Fashion,26.95,0.1,1,COD,2025-04-22,5,South,No,24.26,3.9,4.59,52,Male
O131063,C13447,P227082,Beauty,22.24,0.0,1,Credit Card,2024-02-08,6,East,No,22.24,4.83,5.18,36,Male
O131064,C15180,P225089,Home,231.97,0.05,2,Credit Card,2024-03-04,5,West,No,440.74,9.58,113.83,67,Male
O131065,C11379,P236342,Fashion,38.02,0.0,1,UPI,2025-05-24,3,North,No,38.02,5.89,7.42,40,Other
O131066,C10645,P227691,Electronics,484.02,0.1,1,UPI,2025-07-11,4,West,No,435.62,10.21,42.06,64,Female
O131067,C10023,P200040,Sports,64.15,0.0,1,PayPal,2025-07-11,4,West,No,64.15,5.61,13.64,34,Male
O131068,C15412,P239749,Beauty,13.41,0.0,1,Debit Card,2025-03-22,4,West,No,13.41,3.75,2.28,30,Female
O131069,C14652,P249414,Electronics,659.86,0.15,3,Debit Card,2024-07-20,3,Central,No,1682.64,11.34,190.58,29,Male
O131070,C16834,P246373,Grocery,6.33,0.15,1,Credit Card,2023-10-29,4,South,No,5.38,3.02,-2.59,47,Male
O131071,C14451,P240913,Sports,73.47,0.15,5,PayPal,2025-01-01,6,West,No,312.25,8.42,85.26,64,Male
O131072,C16103,P241992,Fashion,10.63,0.05,1,Debit Card,2024-12-03,3,North,No,10.1,4.13,-0.6,46,Female
O131073,C14965,P234587,Toys,16.03,0.05,1,UPI,2023-11-07,4,North,No,15.23,6.77,-0.68,24,Male
O131074,C17084,P215358,Grocery,13.25,0.0,2,Credit Card,2024-03-26,5,Central,No,26.5,6.17,-4.05,27,Male
O131075,C14670,P249279,Beauty,15.14,0.15,1,Debit Card,2024-08-29,6,East,Yes,12.87,3.99,1.8,68,Female
O131076,C14124,P218962,Grocery,14.7,0.0,1,Credit Card,2024-09-19,5,South,No,14.7,5.16,-3.98,63,Female
O131077,C16500,P230659,Electronics,239.22,0.1,2,Credit Card,2024-06-13,3,Central,No,430.6,10.4,41.27,43,Other
O131078,C10364,P231363,Grocery,8.32,0.1,3,Credit Card,2025-07-05,3,Central,No,22.46,5.36,-3.56,66,Female
O131079,C12655,P212812,Electronics,228.52,0.0,1,Credit Card,2024-03-24,4,Central,No,228.52,8.18,19.24,48,Female
O131080,C10408,P222235,Sports,203.03,0.1,1,Debit Card,2024-06-12,6,South,No,182.73,7.94,46.88,43,Female
O131081,C17433,P216376,Fashion,68.96,0.15,1,Credit Card,2025-01-26,5,South,No,58.62,6.45,14.07,53,Male
O131082,C11314,P248906,Electronics,248.26,0.0,2,COD,2024-10-29,4,North,No,496.52,8.94,50.64,33,Male
O131083,C16710,P229428,Grocery,14.4,0.0,1,Credit Card,2025-03-02,3,Central,No,14.4,5.95,-4.8,24,Other
O131084,C15272,P224321,Electronics,614.09,0.2,1,Credit Card,2024-01-10,8,East,No,491.27,9.91,49.04,58,Female
O131085,C10218,P209085,Toys,13.97,0.0,1,Wallet,2024-09-13,5,East,No,13.97,4.12,1.47,20,Male
O131086,C16316,P202806,Fashion,96.45,0.0,1,Credit Card,2025-02-09,5,West,No,96.45,8.43,25.33,39,Female
O131087,C14703,P235047,Sports,29.17,0.1,1,Credit Card,2023-10-25,5,South,Yes,26.25,5.04,2.84,41,Male
O131088,C17802,P223460,Fashion,49.19,0.0,4,Credit Card,2024-05-26,7,East,No,196.76,7.67,61.2,56,Other
O131089,C15131,P238455,Beauty,13.94,0.05,1,Debit Card,2024-12-10,5,South,No,13.24,4.16,1.8,62,Male
O131090,C11539,P245143,Toys,4.06,0.15,1,Debit Card,2024-02-06,4,South,No,3.45,0.69,0.69,26,Female
O131091,C13433,P230259,Beauty,57.47,0.0,1,COD,2024-10-24,3,North,No,57.47,5.66,20.2,61,Male
O131092,C14953,P221116,Fashion,38.07,0.0,1,Credit Card,2024-08-23,3,North,No,38.07,5.94,7.38,35,Male
O131093,C11602,P210440,Fashion,43.23,0.1,1,PayPal,2025-04-11,5,South,No,38.91,5.91,7.71,43,Female
O131094,C12704,P248515,Electronics,286.88,0.0,1,Debit Card,2023-11-07,4,South,No,286.88,8.14,26.29,66,Female
O131095,C15064,P243368,Toys,17.39,0.0,2,Debit Card,2025-05-23,5,North,No,34.78,3.8,10.11,23,Female
O131096,C15596,P249131,Beauty,24.6,0.05,1,Credit Card,2024-02-21,4,South,No,23.37,5.96,4.56,54,Female
O131097,C13648,P202179,Home,280.2,0.2,3,Credit Card,2025-06-13,4,West,No,672.48,8.46,179.83,55,Female
O131098,C11105,P241136,Fashion,150.12,0.0,1,Credit Card,2025-01-12,7,Central,No,150.12,7.81,44.73,60,Female
O131099,C15736,P235891,Home,137.18,0.05,1,UPI,2023-12-31,4,West,No,130.32,8.31,28.18,46,Female
O131100,C15812,P205665,Beauty,14.55,0.05,1,Credit Card,2024-05-01,3,Central,No,13.82,4.95,1.27,47,Female
O131101,C13411,P240981,Electronics,285.19,0.1,1,COD,2025-01-12,5,West,No,256.67,8.12,22.68,53,Female
O131102,C12488,P249804,Home,169.8,0.0,1,COD,2025-04-08,4,South,No,169.8,8.89,38.65,61,Female
O131103,C10616,P203390,Fashion,42.03,0.1,1,COD,2025-03-20,6,West,No,37.83,5.98,7.26,31,Female
O131104,C14321,P208359,Sports,39.69,0.0,1,Debit Card,2024-02-25,4,North,No,39.69,5.79,6.12,33,Male
O131105,C12418,P225637,Beauty,25.88,0.05,1,UPI,2024-09-23,6,South,No,24.59,6.65,4.42,45,Male
O131106,C10027,P209064,Fashion,112.99,0.0,1,Credit Card,2024-10-01,6,East,No,112.99,5.73,33.82,66,Female
O131107,C13055,P201781,Electronics,86.61,0.05,1,COD,2025-05-30,5,East,No,82.28,6.81,3.06,67,Female
O131108,C15090,P207083,Fashion,8.62,0.1,1,PayPal,2025-05-18,4,North,No,7.76,3.22,-0.5,55,Male
O131109,C10015,P225972,Electronics,1249.64,0.0,1,UPI,2025-03-06,4,South,No,1249.64,9.52,140.44,52,Female
O131110,C13348,P225207,Beauty,42.84,0.05,1,Debit Card,2024-07-20,3,North,No,40.7,5.94,12.38,62,Female
O131111,C10332,P217985,Electronics,222.88,0.2,1,Debit Card,2024-01-23,6,East,No,178.3,8.61,12.79,23,Female
O131112,C14578,P219265,Home,13.85,0.2,2,Debit Card,2025-02-08,6,East,No,22.16,6.12,0.08,54,Male
O131113,C17977,P234631,Beauty,69.46,0.0,1,Credit Card,2024-03-14,4,South,No,69.46,8.32,22.94,50,Male
O131114,C14661,P233489,Toys,33.09,0.0,2,Debit Card,2023-10-11,3,Central,No,66.18,5.99,20.48,19,Male
O131115,C17455,P207242,Fashion,50.97,0.05,1,COD,2025-07-25,7,East,No,48.42,3.55,13.4,36,Female
O131116,C12161,P232389,Fashion,82.26,0.0,1,PayPal,2025-05-02,7,North,No,82.26,6.81,21.98,49,Male
O131117,C12085,P211528,Electronics,371.77,0.0,2,Debit Card,2024-02-17,5,South,No,743.54,10.95,78.27,31,Male
O131118,C14549,P240621,Home,157.49,0.0,1,UPI,2023-10-07,4,West,No,157.49,7.08,37.02,31,Female
O131119,C13953,P249394,Sports,241.05,0.0,3,Credit Card,2025-07-21,4,South,No,723.15,10.16,206.78,38,Male
O131120,C12789,P206905,Sports,61.33,0.3,1,Debit Card,2025-07-04,4,West,No,42.93,4.34,8.54,62,Female
O131121,C14261,P204638,Fashion,41.93,0.0,3,PayPal,2024-04-20,5,West,No,125.79,6.75,37.28,33,Male
O131122,C16837,P237140,Electronics,543.71,0.0,1,COD,2024-03-21,5,East,Yes,543.71,9.36,55.89,38,Female
O131123,C12252,P231369,Home,51.6,0.0,4,Credit Card,2024-09-24,7,East,No,206.4,8.46,49.33,64,Male
O131124,C14973,P225572,Electronics,348.98,0.0,1,Debit Card,2024-09-11,5,South,No,348.98,7.88,34.0,28,Female
O131125,C10244,P236939,Toys,10.47,0.0,3,Credit Card,2024-04-07,4,Central,No,31.41,6.34,6.22,39,Male
O131126,C11894,P222866,Electronics,66.93,0.0,1,Debit Card,2024-08-07,4,North,No,66.93,8.37,-0.34,30,Male
O131127,C11356,P221953,Sports,26.52,0.2,1,Credit Card,2025-05-28,4,Central,No,21.22,3.19,3.18,49,Male
O131128,C10942,P227726,Electronics,89.14,0.0,1,PayPal,2023-12-07,3,North,No,89.14,6.59,4.11,59,Male
O131129,C13467,P247141,Toys,17.66,0.1,2,UPI,2024-12-25,4,North,No,31.79,3.21,9.51,23,Other
O131130,C16964,P245373,Beauty,6.13,0.0,1,COD,2024-01-22,6,East,No,6.13,2.99,-0.23,20,Female
O131131,C16650,P248455,Fashion,43.47,0.0,1,PayPal,2024-03-10,4,West,No,43.47,4.63,10.58,33,Male
O131132,C16048,P203501,Home,184.32,0.0,1,Wallet,2024-07-02,4,South,No,184.32,6.92,44.69,29,Female
O131133,C17067,P201186,Sports,108.32,0.15,1,Credit Card,2024-05-08,6,East,No,92.07,7.18,20.44,25,Male
O131134,C13192,P234149,Fashion,72.98,0.05,1,Credit Card,2025-06-07,3,North,No,69.33,5.78,18.49,21,Female
O131135,C15378,P247018,Grocery,9.9,0.05,2,Wallet,2024-01-19,3,North,No,18.81,5.31,-3.81,28,Male
O131136,C11745,P212616,Home,186.43,0.0,2,COD,2024-12-15,3,Central,No,372.86,7.7,96.7,41,Male
O131137,C14505,P248541,Toys,32.84,0.1,1,Debit Card,2023-11-08,6,East,No,29.56,4.08,7.74,38,Male
O131138,C12357,P218288,Home,48.02,0.0,1,Debit Card,2023-11-16,4,North,No,48.02,6.02,7.43,67,Female
O131139,C13879,P244626,Home,265.59,0.0,1,Debit Card,2024-05-23,6,East,No,265.59,10.56,63.81,44,Female
O131140,C13777,P226524,Home,372.54,0.0,2,Credit Card,2025-04-25,3,Central,No,745.08,9.23,199.39,62,Male
O131141,C12115,P212225,Home,183.02,0.15,1,UPI,2024-12-18,4,North,No,155.57,9.47,34.09,35,Female
O131142,C16257,P229147,Sports,359.14,0.0,1,Debit Card,2024-02-03,3,North,No,359.14,7.55,100.19,25,Female
O131143,C12267,P244487,Toys,3.32,0.1,2,Credit Card,2024-08-06,3,North,No,5.98,3.82,-1.43,56,Other
O131144,C12267,P201752,Toys,5.2,0.0,1,UPI,2023-11-07,4,North,No,5.2,3.47,-1.39,37,Male
O131145,C11496,P226313,Electronics,807.63,0.05,1,Credit Card,2025-01-24,5,East,No,767.25,11.39,80.68,55,Male
O131146,C16873,P234722,Toys,2.62,0.2,1,UPI,2024-04-02,5,North,No,2.1,1.82,-0.98,57,Female
O131147,C12796,P221655,Fashion,48.6,0.05,1,Debit Card,2023-10-02,3,Central,No,46.17,4.08,12.08,61,Male
O131148,C17086,P233305,Electronics,151.73,0.05,3,Debit Card,2024-10-03,6,West,No,432.43,9.1,42.79,66,Female
O131149,C14481,P218774,Fashion,34.85,0.05,2,Credit Card,2024-06-05,4,West,No,66.22,5.15,18.03,33,Male
O131150,C17465,P226365,Fashion,29.01,0.0,1,Credit Card,2023-09-15,4,South,No,29.01,6.29,3.86,35,Female
O131151,C10929,P248513,Toys,6.1,0.2,1,Credit Card,2025-04-21,3,North,No,4.88,1.48,0.47,64,Male
O131152,C17773,P209382,Sports,96.67,0.0,1,PayPal,2024-09-04,5,West,No,96.67,5.43,23.57,68,Male
O131153,C13324,P236704,Electronics,123.56,0.0,1,Credit Card,2024-03-29,4,North,No,123.56,6.4,8.43,42,Female
O131154,C14500,P217879,Fashion,30.71,0.0,1,UPI,2025-05-16,3,Central,No,30.71,5.17,5.58,23,Male
O131155,C14587,P231972,Fashion,77.35,0.1,1,Credit Card,2024-09-24,4,North,No,69.61,5.66,18.7,48,Female
O131156,C10356,P238984,Beauty,30.12,0.15,1,UPI,2024-11-15,4,North,No,25.6,3.2,8.32,41,Male
O131157,C17595,P220907,Beauty,28.69,0.0,1,Wallet,2025-05-27,4,North,No,28.69,3.25,9.66,50,Female
O131158,C14310,P203370,Sports,78.2,0.0,2,Credit Card,2024-04-05,6,West,No,156.4,6.2,40.72,52,Male
O131159,C14064,P201259,Grocery,3.75,0.0,1,Credit Card,2024-07-08,6,North,No,3.75,2.56,-2.26,32,Female
O131160,C15499,P205826,Home,87.6,0.0,1,UPI,2024-03-19,5,South,No,87.6,5.72,18.81,54,Female
O131161,C13841,P235798,Sports,72.38,0.0,4,Credit Card,2025-07-05,5,South,No,289.52,9.93,76.93,31,Male
O131162,C13930,P204695,Grocery,3.99,0.0,2,Debit Card,2023-11-16,4,North,No,7.98,3.64,-3.0,59,Female
O131163,C14847,P232864,Beauty,25.54,0.0,5,Debit Card,2024-08-23,6,East,No,127.7,6.17,51.3,29,Male
O131164,C10826,P212765,Fashion,40.39,0.0,1,Credit Card,2023-11-17,4,North,No,40.39,4.69,9.45,33,Male
O131165,C15333,P246077,Home,62.17,0.1,4,UPI,2025-02-26,3,North,No,223.81,8.54,54.13,67,Male
O131166,C15217,P232705,Sports,32.85,0.05,1,Wallet,2024-06-24,5,East,No,31.21,4.56,4.8,28,Male
O131167,C16671,P225290,Sports,25.1,0.0,1,UPI,2025-05-11,4,South,No,25.1,4.54,2.99,41,Male
O131168,C17059,P218878,Sports,219.05,0.1,1,Credit Card,2024-11-23,4,West,No,197.14,8.16,50.98,37,Female
O131169,C10665,P204043,Sports,285.23,0.1,1,Wallet,2023-12-28,4,South,No,256.71,7.87,69.14,68,Male
O131170,C17695,P213586,Grocery,23.5,0.1,1,UPI,2024-09-24,3,North,No,21.15,5.41,-3.72,35,Male
O131171,C16853,P205139,Toys,19.73,0.05,1,Credit Card,2025-04-15,5,West,No,18.74,5.32,2.18,24,Female
O131172,C12028,P232630,Toys,66.14,0.0,1,UPI,2025-02-13,3,Central,No,66.14,6.44,20.02,44,Female
O131173,C13691,P249736,Beauty,18.43,0.0,1,Credit Card,2025-02-28,5,North,No,18.43,3.41,4.88,59,Male
O131174,C12582,P247530,Sports,14.5,0.2,1,Debit Card,2024-12-25,4,South,No,11.6,2.46,1.02,68,Male
O131175,C10553,P202897,Grocery,7.16,0.15,1,Debit Card,2025-02-17,6,South,No,6.09,2.55,-2.06,27,Male
O131176,C15668,P240296,Toys,5.88,0.0,1,Debit Card,2023-10-26,4,West,No,5.88,3.28,-0.93,55,Female
O131177,C10327,P202030,Toys,25.13,0.0,1,Wallet,2024-11-06,4,South,No,25.13,4.34,5.71,33,Male
O131178,C17045,P215669,Sports,44.51,0.0,2,UPI,2024-05-03,6,East,No,89.02,7.61,19.1,69,Female
O131179,C11188,P216977,Fashion,36.17,0.1,1,Debit Card,2025-08-09,5,West,No,32.55,5.98,5.41,31,Female
O131180,C17283,P234599,Beauty,69.74,0.05,2,PayPal,2025-04-15,5,West,No,132.51,7.92,51.71,50,Male
O131181,C10149,P214362,Electronics,1640.84,0.1,1,Credit Card,2025-03-17,4,Central,No,1476.76,9.94,167.27,23,Female
O131182,C17685,P242636,Home,110.81,0.0,1,Credit Card,2024-02-24,6,East,Yes,110.81,7.72,23.31,68,Male
O131183,C15151,P206599,Electronics,154.68,0.0,1,PayPal,2023-11-27,5,East,No,154.68,5.98,12.58,64,Male
O131184,C14752,P232879,Sports,66.92,0.15,1,PayPal,2025-03-15,3,North,No,56.88,5.98,11.08,37,Male
O131185,C12853,P228310,Grocery,28.42,0.05,2,Credit Card,2025-06-12,4,North,No,54.0,8.09,-3.77,32,Male
O131186,C11936,P237238,Electronics,138.39,0.0,2,PayPal,2024-08-12,3,Central,No,276.78,8.84,24.37,64,Male
O131187,C14388,P213626,Fashion,8.18,0.0,2,Debit Card,2025-01-07,6,South,No,16.36,2.53,3.2,66,Female
O131188,C17062,P225420,Toys,35.5,0.0,1,Wallet,2024-04-13,6,South,No,35.5,4.97,9.23,67,Female
O131189,C12736,P234941,Beauty,21.49,0.0,1,Credit Card,2025-05-01,4,North,No,21.49,4.67,5.0,46,Male
O131190,C10956,P203078,Beauty,58.67,0.0,1,Debit Card,2024-03-08,4,West,No,58.67,4.57,21.83,30,Male
O131191,C13248,P201383,Beauty,31.33,0.2,1,Debit Card,2025-04-15,4,South,No,25.06,3.26,8.02,68,Male
O131192,C15180,P239489,Fashion,6.78,0.0,1,Credit Card,2023-12-10,4,North,No,6.78,3.94,-1.57,34,Female
O131193,C15708,P203970,Fashion,81.1,0.0,1,Credit Card,2025-08-08,4,West,No,81.1,6.75,21.63,58,Female
O131194,C10415,P249513,Grocery,3.79,0.1,1,Debit Card,2024-09-08,4,West,No,3.41,0.95,-0.68,37,Male
O131195,C13454,P205078,Sports,23.33,0.0,1,Debit Card,2025-06-14,4,Central,No,23.33,6.89,0.11,25,Male
O131196,C12645,P235579,Electronics,318.58,0.1,1,Debit Card,2025-03-26,5,East,No,286.72,8.28,26.13,45,Female
O131197,C13774,P247092,Fashion,33.57,0.0,1,Credit Card,2025-02-12,6,North,No,33.57,5.18,6.57,53,Male
O131198,C16150,P214006,Beauty,11.8,0.05,1,Credit Card,2024-02-19,5,East,No,11.21,2.23,2.81,66,Male
O131199,C15013,P221279,Fashion,48.67,0.0,1,Credit Card,2023-10-27,5,South,No,48.67,6.17,10.86,41,Male
O131200,C10084,P213941,Fashion,71.85,0.15,1,Credit Card,2024-10-21,6,South,No,61.07,7.48,13.89,20,Female
O131201,C16917,P247499,Fashion,38.43,0.15,1,UPI,2024-05-12,4,South,No,32.67,4.48,6.95,66,Male
O131202,C15052,P213624,Fashion,81.29,0.0,1,Credit Card,2025-02-05,3,North,No,81.29,7.72,20.73,67,Male
O131203,C15517,P233673,Beauty,16.29,0.15,1,COD,2025-08-13,4,North,No,13.85,3.67,2.56,69,Male
O131204,C11935,P224525,Grocery,10.1,0.0,1,Debit Card,2023-12-27,4,West,No,10.1,2.55,-1.74,35,Male
O131205,C15890,P233259,Home,113.51,0.0,1,UPI,2024-01-24,7,East,No,113.51,7.83,23.95,48,Male
O131206,C11416,P213715,Electronics,173.18,0.0,1,Debit Card,2024-12-16,6,West,No,173.18,9.05,11.73,45,Other
O131207,C11070,P247480,Electronics,196.8,0.0,2,Wallet,2025-01-26,3,North,No,393.6,8.09,39.14,22,Male
O131208,C13412,P241500,Grocery,10.43,0.0,3,Credit Card,2025-04-05,4,Central,No,31.29,5.02,-2.52,58,Male
O131209,C11521,P235654,Beauty,55.64,0.05,2,COD,2025-04-03,4,West,No,105.72,6.44,41.13,60,Female
O131210,C16749,P212607,Home,115.24,0.05,1,Debit Card,2024-03-06,4,North,No,109.48,6.89,23.76,29,Female
O131211,C11501,P247328,Grocery,2.51,0.0,5,COD,2023-12-24,8,East,No,12.55,4.19,-3.19,46,Female
O131212,C14091,P216839,Home,182.87,0.1,5,Credit Card,2023-12-12,7,East,Yes,822.92,8.94,221.48,59,Other
O131213,C16569,P233418,Home,105.64,0.0,1,Credit Card,2025-07-23,4,South,No,105.64,6.03,23.55,30,Female
O131214,C12473,P225888,Grocery,7.71,0.0,1,Debit Card,2024-02-27,5,West,No,7.71,3.89,-3.27,37,Male
O131215,C10735,P246563,Home,164.79,0.0,1,Credit Card,2024-06-06,3,North,No,164.79,8.96,37.18,62,Female
O131216,C12838,P219993,Home,34.03,0.1,1,Credit Card,2023-11-16,4,Central,No,30.63,6.75,1.83,61,Female
O131217,C12562,P241763,Beauty,40.7,0.0,1,UPI,2025-02-11,3,North,No,40.7,6.23,12.08,61,Female
O131218,C15248,P236152,Grocery,17.59,0.15,1,COD,2024-11-30,6,South,No,14.95,3.54,-2.34,43,Female
O131219,C13906,P237472,Grocery,3.7,0.0,2,UPI,2024-01-08,3,Central,No,7.4,4.08,-3.49,30,Male
O131220,C11272,P232393,Toys,38.84,0.0,1,Debit Card,2025-02-09,5,Central,No,38.84,5.24,10.3,53,Male
O131221,C14836,P243800,Home,38.2,0.0,1,Credit Card,2024-08-05,4,North,No,38.2,4.24,6.46,50,Male
O131222,C11862,P211254,Grocery,15.9,0.0,3,Credit Card,2025-01-07,3,Central,No,47.7,4.18,-0.36,53,Male
O131223,C14226,P216102,Home,70.39,0.0,1,Debit Card,2025-08-16,3,North,No,70.39,6.86,12.85,35,Male
O131224,C11763,P242273,Sports,148.57,0.0,2,Credit Card,2025-02-07,6,South,No,297.14,8.8,80.34,62,Male
O131225,C15808,P219029,Electronics,69.42,0.0,1,PayPal,2023-10-26,5,Central,No,69.42,5.98,2.35,29,Female
O131226,C14418,P223500,Sports,38.27,0.3,1,Credit Card,2025-03-28,3,North,No,26.79,4.68,3.36,60,Female
O131227,C10822,P221813,Fashion,36.26,0.05,1,Credit Card,2024-02-08,7,East,No,34.45,4.65,7.41,58,Male
O131228,C10542,P202053,Toys,26.66,0.15,1,COD,2024-11-24,3,Central,No,22.66,3.91,5.15,52,Male
O131229,C16209,P219898,Home,135.82,0.0,2,Debit Card,2024-10-11,4,Central,No,271.64,9.43,66.63,63,Male
O131230,C12765,P233077,Home,415.52,0.05,1,PayPal,2024-06-18,4,North,No,394.74,8.84,101.69,23,Male
O131231,C17268,P230617,Sports,90.51,0.0,1,Debit Card,2024-02-23,4,West,No,90.51,6.3,20.85,56,Female
O131232,C15951,P215191,Home,57.3,0.0,1,Debit Card,2024-08-16,3,North,No,57.3,6.46,9.58,49,Female
O131233,C12078,P221384,Sports,65.91,0.1,1,Wallet,2023-11-19,6,West,No,59.32,6.98,10.82,42,Male
O131234,C10884,P205121,Toys,3.54,0.0,1,Credit Card,2025-05-24,4,Central,No,3.54,4.01,-2.59,49,Male
O131235,C14286,P232531,Electronics,90.43,0.05,2,COD,2024-10-24,3,North,No,171.82,8.48,12.14,52,Female
O131236,C13649,P222106,Home,105.98,0.0,1,Credit Card,2025-03-08,5,West,No,105.98,7.67,22.0,21,Female
O131237,C14510,P231493,Grocery,49.94,0.05,1,Debit Card,2025-02-08,5,East,No,47.44,6.37,-2.57,57,Female
O131238,C15934,P239665,Toys,7.51,0.3,3,Debit Card,2024-11-05,4,West,No,15.77,2.77,3.54,22,Female
O131239,C16890,P221878,Grocery,20.77,0.05,2,Debit Card,2024-04-04,6,South,No,39.46,6.6,-3.44,61,Female
O131240,C15909,P248373,Toys,10.98,0.05,1,Debit Card,2023-12-24,3,Central,No,10.43,6.03,-1.86,66,Female
O131241,C17881,P209806,Fashion,6.59,0.0,1,PayPal,2025-04-01,3,Central,Yes,6.59,1.74,0.57,34,Male
O131242,C13571,P241782,Electronics,108.17,0.0,2,PayPal,2024-03-21,5,West,No,216.34,6.02,19.94,24,Female
O131243,C13933,P209519,Fashion,52.78,0.0,1,Debit Card,2024-07-05,7,East,No,52.78,4.67,13.8,59,Female
O131244,C15856,P216441,Fashion,17.79,0.0,1,COD,2025-01-11,3,North,No,17.79,5.43,0.8,22,Female
O131245,C13666,P234016,Electronics,669.69,0.05,1,Credit Card,2024-10-09,6,North,Yes,636.21,10.06,66.29,49,Female
O131246,C15165,P226025,Grocery,7.02,0.0,1,Debit Card,2024-10-27,4,South,No,7.02,3.08,-2.52,39,Female
O131247,C17256,P229897,Home,43.66,0.0,3,Credit Card,2024-10-05,7,East,No,130.98,7.8,28.87,64,Male
O131248,C11721,P216901,Electronics,540.47,0.15,1,PayPal,2025-06-11,3,North,No,459.4,9.51,45.62,34,Male
O131249,C10374,P218461,Toys,5.4,0.0,5,Credit Card,2024-11-15,4,West,No,27.0,4.15,6.65,29,Female
O131250,C17868,P224726,Fashion,155.1,0.1,1,Credit Card,2023-11-25,3,North,Yes,139.59,9.08,39.78,41,Female
O131251,C17413,P206384,Electronics,138.25,0.0,1,Debit Card,2023-10-18,4,North,No,138.25,8.62,7.97,51,Female
O131252,C10557,P248898,Fashion,88.03,0.1,2,Credit Card,2024-02-01,5,West,Yes,158.45,9.67,45.79,62,Male
O131253,C11280,P236441,Sports,81.53,0.3,1,Debit Card,2024-05-24,4,North,No,57.07,6.88,10.24,26,Male
O131254,C13423,P237917,Toys,28.43,0.1,1,PayPal,2024-10-03,3,North,No,25.59,6.43,3.81,59,Male
O131255,C16040,P218897,Fashion,12.3,0.0,2,Debit Card,2024-03-18,3,North,No,24.6,5.91,2.7,48,Female
O131256,C15692,P206608,Beauty,8.72,0.0,3,Credit Card,2025-02-02,4,Central,No,26.16,5.84,5.93,44,Male
O131257,C11128,P243244,Electronics,121.81,0.0,1,Credit Card,2024-11-21,5,West,No,121.81,9.28,5.34,51,Female
O131258,C11360,P217778,Fashion,12.09,0.0,3,PayPal,2025-07-05,5,South,No,36.27,4.87,7.82,59,Male
O131259,C13597,P218089,Fashion,20.14,0.0,1,COD,2024-10-19,5,East,No,20.14,5.63,1.42,51,Male
O131260,C15420,P242132,Electronics,645.35,0.0,1,COD,2025-04-15,6,East,No,645.35,11.74,65.7,18,Male
