Two_Letter_Country_Code,Country,Continent_Name,Most_Recent_Year,Arable_land_percent_recent,Arable Land (% of land area),Most_Recent_Year_hectares,Hectares_Change_5yr,percent_change_5yr
TD,Chad,Africa,2023,4.20902160101652,"[2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.29920634920635, 2.30714285714286, 2.31581454429978, 2.38008259212198, 2.45790978398983, 2.45790978398983, 2.4960292249047, 2.49364675984752, 2.49126429479034, 2.48967598475222, 2.48729351969504, 2.48570520965692, 2.48332274459975, 2.48570520965692, 2.52541296060991, 2.52541296060991, 2.54367852604828, 2.55956162642948, 2.59926937738246, 2.63818297331639, 2.65406607369759, 2.67630241423126, 2.69218551461245, 2.71601016518424, 2.70012706480305, 2.85895806861499, 2.85895806861499, 2.85895806861499, 2.85895806861499, 2.93837357052097, 2.93837357052097, 3.01778907242694, 3.01778907242694, 3.09720457433291, 3.09720457433291, 3.09720457433291, 3.09720457433291, 3.17662007623888, 3.33545108005083, 3.4148665819568, 3.6928208386277, 3.9707750952986, 4.12960609911055, 4.12960609911055, 4.20902160101652, 4.20902160101652, 4.20902160101652, 4.20902160101652, 4.20902160101652, 4.20902160101652, 4.20902160101652, 4.20902160101652]",5300000.0,0.0,0.0
TG,Togo,Africa,2023,48.7221915793344,"[33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 33.0943188086045, 34.9328920757492, 35.8521787093216, 35.8521787093216, 35.8521787093216, 35.8521787093216, 35.8521787093216, 36.7714653428939, 36.7714653428939, 36.7714653428939, 37.1391799963229, 37.6907519764663, 37.6907519764663, 38.0584666298952, 38.4261812833241, 38.7938959367531, 39.161610590182, 39.529325243611, 39.8970398970399, 40.2647545504688, 40.6324692038978, 41.0001838573267, 41.3678985107557, 41.7356131641846, 42.1033278176135, 42.4710424710425, 42.8387571244714, 43.2064717779004, 43.5741864313293, 43.9419010847582, 44.3096157381872, 44.6773303916161, 45.045045045045, 45.2289023717595, 45.2289023717595, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344, 48.7221915793344]",2650000.0,0.0,0.0
TH,Thailand,Asia,2023,30.9953218892521,"[20.3566325432089, 20.7481062459629, 21.1395799487169, 21.531053651471, 21.922527354225, 22.314001056979, 22.705474759733, 23.096948462487, 23.488422165241, 24.0756327193721, 24.332047994676, 25.7393959560766, 27.2074223414042, 28.6245571453738, 29.1647908551743, 29.6815361428096, 30.8735735676956, 31.5292920198086, 31.934467302159, 32.325941004913, 32.9914462995948, 33.6647810683317, 33.8487737086261, 34.0601695081133, 34.6317211141342, 34.8607332302453, 35.0956174518977, 34.7002290121161, 34.4124958405919, 34.2422047798939, 34.2735226761142, 33.7411184403688, 33.4416410577619, 33.4279394781656, 33.3927068449177, 33.713715281176, 34.0914874043336, 34.4281547887021, 34.4829611070876, 34.5964884808863, 34.7198026972538, 34.8039695433459, 34.880306915383, 35.0603848186498, 35.1347648221731, 35.1406369277144, 35.1249779796042, 34.9155395486308, 34.3459453111237, 35.2414414061735, 35.0384622912956, 34.0251326117168, 33.9491189884319, 33.3369218422752, 33.1065395682045, 33.0188494587876, 32.8127385542876, 32.7604699641802, 32.5479594433244, 32.9299843410519, 31.6905791853432, 31.0307502593513, 30.9953218892521]",15835200.0,-901796.5,-0.053880425917517516
TJ,Tajikistan,Asia,2023,6.08401181641329,"[6.144612746499, 6.20891683338097, 6.07316376107459, 6.03029436981995, 5.79451271791941, 5.79451271791941, 5.60160045727351, 5.60160045727351, 5.60160045727351, 5.59445555873107, 5.58016576164618, 5.58731066018863, 5.55873106601886, 5.40868819662761, 5.26579022577879, 5.33009431266076, 5.29436981994856, 5.36867676478994, 5.33652472134896, 5.31008859674193, 5.2772220634467, 5.49728493855387, 5.76571123888577, 5.97161178759277, 6.16759132502342, 6.0371784710714, 6.0479861661503, 6.08257079040277, 6.0479861661503, 6.03789898407666, 6.04366308811874, 6.08401181641329]",844400.0,5000.0,0.005956635692161067
TL,Timor-Leste,Asia,2023,7.49831876260928,"[4.70746469401479, 4.70746469401479, 4.70746469401479, 4.70746469401479, 4.70746469401479, 4.70746469401479, 4.84196368527236, 4.84196368527236, 4.90921318090114, 5.24546065904506, 5.24546065904506, 5.37995965030262, 5.71620712844654, 5.71620712844654, 5.71620712844654, 5.91795561533289, 6.05245460659045, 6.45595158036315, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 6.72494956287828, 7.39744451916611, 8.06993947545393, 8.06993947545393, 8.40618695359785, 8.74243443174176, 8.74243443174176, 8.74243443174176, 8.54068594485541, 8.40618695359785, 8.06993947545393, 8.06993947545393, 8.04303967720242, 8.01613987895091, 7.98924008069939, 7.96234028244788, 7.93544048419637, 7.90854068594486, 7.88164088769334, 7.85474108944183, 7.82784129119032, 7.8009414929388, 7.77404169468729, 7.74714189643578, 7.72024209818426, 7.69334229993275, 7.66644250168124, 7.63954270342972, 7.61264290517821, 7.5857431069267, 7.49831876260928, 7.49831876260928, 7.49831876260928, 7.49831876260928, 7.49831876260928]",111500.0,-1300.0,-0.01152482269503546
TM,Turkmenistan,Asia,2023,3.38675802779137,"[2.35630753516481, 2.48735364841572, 2.61839997446428, 2.74944630051284, 2.8804926265614, 3.01153895260996, 3.14258527865852, 3.27363160470708, 3.40467793075564, 3.40467793075564, 3.54307173408806, 3.77887132126061, 3.84873151320409, 4.25701146979337, 4.31848211435746, 3.94551869427362, 3.94601536399038, 3.83575106930819, 3.82031643010661, 3.77508522545911, 3.83139361181453, 3.96733556061541, 3.56549230736493, 3.6617577085949, 3.85346902730194, 3.85627114676654, 3.54886515012874, 3.36731002489732, 3.41710467516439, 3.39539931479156, 3.42689336709723, 3.38675802779137]",1591539.2,-76179.0,-0.04567858047000986
TN,Tunisia,Africa,2023,18.2241246138002,"[19.9536560247168, 19.9536560247168, 19.9536560247168, 20.4685890834192, 20.4685890834192, 20.4685890834192, 20.4685890834192, 20.4685890834192, 20.5072090628218, 20.5522657054583, 20.5973223480947, 20.7904222451081, 21.1766220391349, 21.4984552008239, 21.9490216271885, 22.399588053553, 22.7021112255407, 21.9683316168898, 21.9232749742533, 20.5393923789907, 20.4042224510814, 20.3398558187436, 20.211122554068, 20.0823892893924, 19.7605561277034, 19.5030895983522, 19.1812564366632, 18.8980432543769, 18.7306900102987, 18.7242533470649, 18.7178166838311, 18.7178166838311, 19.2263130792997, 18.2157569515963, 18.2929969104016, 18.312306900103, 18.312306900103, 18.5311534500515, 18.7242533470649, 18.4346035015448, 17.8553038105046, 17.8359938208033, 17.9582904222451, 17.9647270854789, 17.5720906282183, 17.7845005149331, 17.5914006179197, 18.2479402677652, 17.4240473738414, 18.1707003089598, 18.2736869207003, 18.3316168898043, 18.3638002059732, 16.6580844490216, 16.5422245108136, 16.5010298661174, 16.7797373841401, 16.5396498455201, 16.5396498455201, 18.2241246138002, 18.2241246138002, 18.2241246138002, 18.2241246138002]",2831300.0,261700.0,0.10184464508094646
TO,Tonga,Oceania,2023,27.7777777777778,"[16.6666666666667, 19.4444444444444, 19.4444444444444, 19.4444444444444, 20.8333333333333, 20.8333333333333, 20.8333333333333, 20.8333333333333, 23.6111111111111, 23.6111111111111, 23.6111111111111, 23.6111111111111, 23.6111111111111, 23.6111111111111, 23.6111111111111, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 22.2222222222222, 20.8333333333333, 20.8333333333333, 20.8333333333333, 20.8333333333333, 20.8333333333333, 20.8333333333333, 20.8333333333333, 20.8333333333333, 20.8333333333333, 22.2222222222222, 22.2222222222222, 22.2222222222222, 23.6111111111111, 23.6111111111111, 23.6111111111111, 25.0, 25.0, 26.3888888888889, 27.7777777777778, 27.7777777777778, 27.7777777777778, 27.7777777777778, 27.7777777777778, 27.7777777777778, 27.7777777777778, 27.7777777777778, 27.7777777777778]",20000.0,0.0,0.0
TR,Turkiye,Europe,2023,26.3464262047997,"[29.9013811831659, 30.0547016098645, 31.0473864064551, 30.9551342853059, 30.9772228213557, 31.1838155997038, 30.9707261931058, 31.3033535595026, 32.7832854748386, 32.214180840144, 32.4545560853917, 33.2276548471343, 33.1886750776347, 32.6923326793394, 32.3636032898925, 32.3038343099931, 32.5649987656406, 32.6429583046399, 33.4940166053818, 32.943102529787, 33.1107155386354, 31.4423814040513, 30.7888206021075, 31.8360770759976, 31.9569143614464, 31.9088393123969, 32.4363655262919, 32.205085560594, 32.3272221716929, 32.0244792952458, 32.0491664825955, 31.8516689837974, 31.8087912373478, 32.0998401829451, 32.0335745747957, 31.8516689837974, 31.5697153177501, 31.7542195600483, 31.5463274560503, 30.9577329366059, 30.9252497953562, 31.1760196458038, 30.3678390915115, 31.0162025908553, 30.9629302392059, 29.8598027623663, 28.5578784610787, 28.0069643854839, 27.7419019528865, 27.784779699336, 26.6868495250965, 26.736223899796, 26.732325922846, 26.8947416290945, 26.8310746722451, 26.4828553980484, 25.9839143484532, 25.6265997947065, 25.4407962267583, 25.4485921806582, 25.8318932474046, 26.2632693632005, 26.3464262047997]",20277000.0,554000.0,0.028089033108553464
TT,Trinidad and Tobago,North America,2023,4.87329434697856,"[11.1111111111111, 11.1111111111111, 11.1111111111111, 11.1111111111111, 11.1111111111111, 11.1111111111111, 11.1111111111111, 11.1111111111111, 11.1111111111111, 11.1111111111111, 11.6959064327485, 11.6959064327485, 13.4502923976608, 13.64522417154, 12.6705653021442, 12.6705653021442, 12.6705653021442, 12.6705653021442, 12.6705653021442, 11.6959064327485, 10.1364522417154, 8.7719298245614, 7.40740740740741, 7.40740740740741, 6.82261208576998, 6.82261208576998, 6.82261208576998, 7.01754385964912, 7.01754385964912, 7.01754385964912, 7.79727095516569, 7.79727095516569, 7.79727095516569, 7.79727095516569, 7.79727095516569, 7.79727095516569, 6.82261208576998, 6.82261208576998, 6.82261208576998, 6.82261208576998, 5.84795321637427, 5.84795321637427, 5.84795321637427, 5.0682261208577, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856, 4.87329434697856]",25000.0,0.0,0.0
TZ,Tanzania,Africa,2023,15.2432829081057,"[5.87039963874464, 5.701061187627, 6.88643034545044, 6.77353804470535, 6.77353804470535, 6.77353804470535, 6.77353804470535, 6.77353804470535, 6.77353804470535, 7.90246105215624, 7.90246105215624, 7.90246105215624, 7.90246105215624, 7.90246105215624, 7.90246105215624, 7.90246105215624, 7.90246105215624, 9.03138405960713, 9.03138405960713, 9.03138405960713, 9.03138405960713, 9.03138405960713, 9.03138405960713, 9.03138405960713, 10.160307067058, 10.160307067058, 10.160307067058, 10.160307067058, 10.160307067058, 10.160307067058, 10.1636938360804, 9.93452246556785, 10.0474147663129, 10.0474147663129, 10.0474147663129, 10.160307067058, 10.0564461503725, 9.84985324000903, 9.82163016482276, 9.70873786407767, 9.62971325355611, 9.70873786407767, 9.64100248363062, 10.2699254910815, 10.8988484985324, 11.5277715059833, 12.1566945134342, 12.7858433054866, 12.9906299390382, 13.1954165725897, 13.4002032061413, 13.6049898396929, 13.8097764732445, 14.0145631067961, 14.2193497403477, 14.4241363738993, 14.6289230074509, 14.8337096410025, 15.0384962745541, 15.2432829081057, 15.2432829081057, 15.2432829081057, 15.2432829081057]",13502500.0,362800.0,0.027610980463785323
UA,Ukraine,Europe,2023,56.8243010010356,"[57.58522482092, 57.5368947958919, 57.4626736860274, 57.4540433244153, 57.2866143091396, 57.1001984983171, 56.7152843704151, 56.3907827737982, 56.2078191076206, 56.161215154915, 56.1742672696517, 56.0637967342148, 56.0672489384472, 56.0115986054058, 56.0031759182546, 55.9853624013947, 56.0553752675551, 56.0622799143824, 56.0605537526755, 56.0985293102258, 56.1313263826555, 56.5784022647242, 56.569248562896, 56.5778798183984, 56.5796060694989, 56.5734507163818, 56.7638936831205, 56.8243010010356, 56.8243010010356, 56.8243010010356, 56.8243010010356, 56.8243010010356]",32924000.0,35000.0,0.001064185593967588
UG,Uganda,Africa,2023,34.4105326152005,"[15.7649767278915, 16.015214453731, 16.3605425153896, 18.9429958460538, 18.8579150192683, 18.8979530554026, 18.8779340373355, 18.9179720734698, 18.9179720734698, 18.9179720734698, 19.0180671638056, 19.2683048896452, 19.5185426154847, 19.7687803413243, 20.1441369300836, 20.3793603923728, 20.13412742105, 20.4193984285071, 20.4193984285071, 20.4193984285071, 20.6195886091787, 20.9198738801862, 23.0218707772384, 24.0228216805966, 24.5232971322757, 25.0237725839548, 25.0237725839548, 25.0237725839548, 25.0237725839548, 25.0237725839548, 25.1238676742906, 25.2239627646264, 25.2239627646264, 25.3240578549622, 25.3240578549622, 25.3240578549622, 25.3240578549622, 25.424152945298, 25.5242480356338, 26.525198938992, 27.0256743906711, 28.0266252940293, 29.2778139232271, 29.7782893749062, 29.7782893749062, 30.5290025524248, 31.2797157299434, 32.2806666333016, 33.0313798108203, 33.6624775583483, 34.1611809295831, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005, 34.4105326152005]",6900000.0,0.0,0.0
US,United States,North America,2023,16.5689915954444,"[19.7216714561479, 19.3357106046975, 19.6063745228716, 19.43080873811, 19.3253382480107, 19.1839466489645, 19.0509621179697, 19.7620690558753, 20.6621712508844, 20.6065972555836, 20.5416335479137, 20.4766698402439, 20.4226244027706, 20.3595168010342, 20.3595168010342, 20.3595168010342, 20.3682514171915, 20.6087809096229, 20.6087809096229, 20.6087809096229, 20.6087809096229, 20.5006900346764, 20.5006900346764, 20.5006900346764, 20.5006900346764, 20.5006900346764, 20.2798134285989, 20.2798134285989, 20.2747473512277, 20.2696812738564, 20.2646151964852, 20.085293526776, 19.9457143605824, 19.8523194773206, 19.8472533999493, 19.532872727908, 19.3952588503498, 19.301754784386, 19.1641409068278, 19.1528849848067, 19.151313261849, 18.8799945862876, 18.6342900833013, 18.3928163529042, 18.1487285416157, 17.9130815374943, 17.6588154011386, 17.5380978571007, 17.3860510613922, 17.2358768155392, 17.0864234286826, 16.9341433431503, 16.9903285735213, 17.0496535963146, 17.103561900514, 17.154019176992, 17.2100806566223, 17.0873260438462, 16.9548167680067, 16.8248090718476, 16.6944952784501, 16.5679749153313, 16.5689915954444]",151563525.1,-4741422.900000006,-0.03033443893279697
UY,Uruguay,South America,2023,12.5677065478231,"[14.021254713747, 13.6898640155411, 13.3584733173352, 13.0327962518569, 12.701405553651, 12.3757284881728, 11.9586332990515, 11.5415381099303, 11.1187292880814, 10.3073934407496, 10.0788481316421, 9.84458918980688, 9.62175751342704, 9.39321220431951, 9.16466689521198, 8.93612158610444, 8.70757627699691, 8.47903096788938, 8.24477202605416, 8.01622671694664, 7.92480859330362, 7.82767683693292, 7.73625871328991, 7.6448405896469, 7.55342246600389, 7.47343160781625, 7.37629985144555, 7.28488172780254, 7.18203633870415, 7.09061821506114, 7.16489544052108, 7.23917266598103, 7.31344989144098, 7.38772711690093, 7.46200434236087, 7.53628156782082, 7.61627242600846, 7.69626328419609, 7.77625414238373, 7.84481773511599, 7.86767226602674, 7.89052679693749, 7.91338132784825, 7.936235858759, 7.95337675694206, 7.97623128785282, 8.43332190606788, 10.4330933607588, 12.5414238372757, 11.6158153353902, 13.4384641755228, 12.3414466918067, 13.1853502456862, 13.9189806879214, 13.8761284424637, 12.7202605416524, 12.4780025139984, 12.2945949034396, 11.9317792252314, 11.5666780939321, 11.6043880699349, 12.0871328990972, 12.5677065478231]",2199600.0,47800.0,0.022213960405242122
UZ,Uzbekistan,Asia,2023,9.14331101781459,"[10.5171603196991, 10.5101081335214, 10.5030559473437, 10.519511048425, 10.5218617771509, 10.5242125058768, 10.5265632346027, 10.5289139633286, 10.2760542704116, 10.2796212988431, 10.2865034376283, 10.1978310394905, 10.1089128674117, 10.0195251107608, 9.93002179648962, 9.83751697309993, 9.74844426298321, 9.65947539253805, 9.57117818175144, 9.48351227257812, 9.39421753097751, 9.30496180491017, 9.27972023157996, 9.17158420335906, 9.15883438381628, 9.1386964692638, 9.12373719605889, 9.15549704350195, 9.12969476909111, 9.11397403399046, 9.14213483656037, 9.14331101781459]",4029000.0,9200.0,0.0022886710781630927
VC,St. Vincent and the Grenadines,North America,2023,5.12820512820513,"[15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 15.3846153846154, 12.8205128205128, 12.8205128205128, 12.8205128205128, 12.8205128205128, 12.8205128205128, 12.8205128205128, 12.8205128205128, 12.8205128205128, 12.8205128205128, 10.2564102564103, 10.2564102564103, 10.2564102564103, 10.2564102564103, 10.2564102564103, 8.74358974358974, 8.46153846153846, 8.17948717948718, 7.8974358974359, 7.61538461538462, 7.33333333333333, 7.05128205128205, 6.76923076923077, 6.48717948717949, 6.20512820512821, 5.92307692307692, 5.64102564102564, 5.35897435897436, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513, 5.12820512820513]",2000.0,0.0,0.0
VE,"Venezuela, RB",South America,2023,2.94767870302137,"[3.28779547644691, 3.28779547644691, 3.29119664418117, 3.29573153449351, 3.30026642480585, 3.30253386996202, 3.31273737316479, 3.30933620543053, 3.31500481832096, 3.32294087636755, 3.32974321183606, 3.29233036675925, 3.28779547644691, 3.29459781191542, 3.29573153449351, 3.30140014738393, 3.36035372144436, 3.3501502182416, 3.34334788277309, 3.35241766339777, 3.17895810895074, 3.18689416699734, 3.07238818661074, 3.07125446403265, 3.30706876027436, 3.49753415339266, 3.51113882432969, 3.51113882432969, 3.22544073465223, 3.21070234113712, 3.22430701207415, 2.94881242559946, 2.94654498044329, 2.93974264497477, 2.93974264497477, 2.93974264497477, 2.93974264497477, 2.93974264497477, 2.93974264497477, 2.94201009013094, 2.9454112578652, 2.9454112578652, 2.94767870302137, 3.00436483192563, 3.01003344481605, 3.01003344481605, 3.01456833512839, 3.06105096082988, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137, 2.94767870302137]",2600000.0,0.0,0.0
