Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
6453,US-2023-157336-CHO-MIL-31000,2023-12-01,2029-05-27,Second Class,157336,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
6464,US-2023-157336-CHO-NUT-13000,2023-12-01,2029-05-27,Second Class,157336,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
7459,US-2024-152366-CHO-FUD-51000,2024-04-21,2029-10-16,Second Class,152366,United States,Houston,Texas,77036,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
6434,US-2023-105018-CHO-FUD-51000,2023-11-28,2029-05-24,Standard Class,105018,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
7473,US-2024-108553-CHO-MIL-31000,2024-04-23,2029-10-20,Standard Class,108553,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7480,US-2024-108553-CHO-SCR-58000,2024-04-23,2029-10-20,Standard Class,108553,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
10077,US-2024-119193-CHO-FUD-51000,2024-12-22,2030-06-16,First Class,119193,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
10092,US-2024-119193-CHO-NUT-13000,2024-12-22,2030-06-16,First Class,119193,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
1181,US-2021-124513-CHO-TRI-54000,2021-09-21,2027-03-18,Standard Class,124513,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
1279,US-2021-155817-CHO-FUD-51000,2021-10-03,2027-04-01,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
1286,US-2021-155817-CHO-MIL-31000,2021-10-03,2027-04-01,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2307,US-2022-153549-CHO-NUT-13000,2022-03-29,2027-09-21,Second Class,153549,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
2842,US-2022-107349-CHO-MIL-31000,2022-07-13,2028-01-05,First Class,107349,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6599,US-2023-100587-OTH-GUM-21000,2023-12-10,2029-06-05,Standard Class,100587,United States,New York City,New York,10024,Other,Atlantic,OTH-GUM-21000,Wonka Gum,1.25,1,0.65,0.6
8900,US-2024-156391-CHO-FUD-51000,2024-09-26,2030-03-21,First Class,156391,United States,Salem,Oregon,97301,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
9149,US-2024-145884-CHO-FUD-51000,2024-10-21,2030-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
9162,US-2024-145884-CHO-MIL-31000,2024-10-21,2030-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
1674,US-2021-159625-CHO-SCR-58000,2021-11-23,2027-05-21,Standard Class,159625,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1842,US-2021-148488-CHO-MIL-31000,2021-12-10,2027-06-07,Standard Class,148488,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
1845,US-2021-148488-CHO-TRI-54000,2021-12-10,2027-06-07,Standard Class,148488,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
5080,US-2023-154256-CHO-FUD-51000,2023-06-23,2028-12-17,Second Class,154256,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
6110,US-2023-111563-CHO-FUD-51000,2023-11-04,2029-04-30,Standard Class,111563,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
6112,US-2023-111563-CHO-MIL-31000,2023-11-04,2029-04-30,Standard Class,111563,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
219,US-2021-145317-CHO-NUT-13000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
220,US-2021-145317-CHO-NUT-13000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
222,US-2021-145317-CHO-MIL-31000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
223,US-2021-145317-CHO-FUD-51000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
224,US-2021-145317-CHO-FUD-51000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
227,US-2021-145317-SUG-LAF-25000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Sugar,Gulf,SUG-LAF-25000,Laffy Taffy,11.94,6,7.44,4.5
228,US-2021-145317-OTH-FIZ-56000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Sugar,Gulf,OTH-FIZ-56000,Fizzy Lifting Drinks,15,4,9,6
3006,US-2022-130512-CHO-TRI-54000,2022-08-21,2028-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
3009,US-2022-130512-CHO-SCR-58000,2022-08-21,2028-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
3012,US-2022-130512-CHO-TRI-54000,2022-08-21,2028-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
3013,US-2022-130512-CHO-FUD-51000,2022-08-21,2028-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3014,US-2022-130512-CHO-TRI-54000,2022-08-21,2028-02-15,Standard Class,130512,United States,Allentown,Pennsylvania,18103,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
4129,US-2022-144890-CHO-TRI-54000,2022-12-25,2028-06-20,Standard Class,144890,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
8093,US-2024-145128-CHO-TRI-54000,2024-07-09,2030-01-04,Standard Class,145128,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
9066,US-2024-149146-SUG-HAI-55000,2024-10-12,2030-04-04,Same Day,149146,United States,Monroe,North Carolina,28110,Sugar,Gulf,SUG-HAI-55000,Hair Toffee,9,2,7,2
4715,US-2023-129280-CHO-MIL-31000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4719,US-2023-129280-CHO-MIL-31000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4720,US-2023-129280-CHO-SCR-58000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
4721,US-2023-129280-CHO-NUT-13000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
4722,US-2023-129280-CHO-FUD-51000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
4723,US-2023-129280-CHO-FUD-51000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
1246,US-2021-122931-CHO-SCR-58000,2021-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
1247,US-2021-122931-OTH-KAZ-38000,2021-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6
1248,US-2021-122931-CHO-SCR-58000,2021-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1252,US-2021-122931-OTH-GUM-21000,2021-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-GUM-21000,Wonka Gum,13.75,11,7.15,6.6
1253,US-2021-122931-CHO-FUD-51000,2021-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
1259,US-2021-122931-CHO-TRI-54000,2021-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
1447,US-2021-126907-CHO-FUD-51000,2021-11-01,2027-05-01,Standard Class,126907,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
1911,US-2021-163412-CHO-NUT-13000,2021-12-20,2027-06-15,Second Class,163412,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
2296,US-2022-116981-CHO-MIL-31000,2022-03-26,2027-09-18,Second Class,116981,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2299,US-2022-116981-CHO-TRI-54000,2022-03-26,2027-09-18,Second Class,116981,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
3058,US-2022-107902-CHO-MIL-31000,2022-08-28,2028-02-23,Standard Class,107902,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54
4065,US-2022-100685-CHO-MIL-31000,2022-12-19,2028-06-12,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4066,US-2022-100685-CHO-SCR-58000,2022-12-19,2028-06-12,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4069,US-2022-100685-CHO-NUT-13000,2022-12-19,2028-06-12,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
4277,US-2023-154067-CHO-TRI-54000,2023-02-01,2028-07-30,Standard Class,154067,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
5785,US-2023-125724-CHO-MIL-31000,2023-09-22,2029-03-19,Standard Class,125724,United States,Broomfield,Colorado,80020,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5799,CA-2023-125724-CHO-MIL-31000,2023-09-22,2029-03-19,Standard Class,125724,Canada,Regina,Saskatchewan,S0G,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6057,US-2023-144393-CHO-NUT-13000,2023-10-28,2029-04-26,Standard Class,144393,United States,Greenville,North Carolina,27834,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
7777,US-2024-120614-CHO-FUD-51000,2024-05-30,2029-11-25,Standard Class,120614,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
8167,US-2024-150497-CHO-NUT-13000,2024-07-20,2030-01-14,Standard Class,150497,United States,Maple Grove,Minnesota,55369,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
8837,CA-2024-125724-CHO-MIL-31000,2024-09-22,2030-03-20,Standard Class,125724,Canada,Regina,Saskatchewan,S0G,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9824,US-2024-105235-CHO-FUD-51000,2024-12-05,2030-06-03,Standard Class,105235,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
9825,US-2024-105235-CHO-SCR-58000,2024-12-05,2030-06-03,Standard Class,105235,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
9828,US-2024-105235-CHO-MIL-31000,2024-12-05,2030-06-03,Standard Class,105235,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2709,US-2022-122287-CHO-FUD-51000,2022-06-18,2027-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
2713,US-2022-122287-CHO-FUD-51000,2022-06-18,2027-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
2715,US-2022-122287-CHO-FUD-51000,2022-06-18,2027-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
2717,US-2022-122287-OTH-FIZ-56000,2022-06-18,2027-12-14,Standard Class,122287,United States,Peoria,Arizona,85345,Sugar,Pacific,OTH-FIZ-56000,Fizzy Lifting Drinks,11.25,3,6.75,4.5
3147,US-2022-125934-CHO-FUD-51000,2022-09-11,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
3148,US-2022-125934-CHO-MIL-31000,2022-09-11,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
3151,US-2022-125934-CHO-SCR-58000,2022-09-11,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
3152,US-2022-125934-OTH-GUM-21000,2022-09-11,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Other,Atlantic,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8
3154,US-2022-125934-CHO-FUD-51000,2022-09-11,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
3725,US-2022-144652-CHO-MIL-31000,2022-11-20,2028-05-18,Standard Class,144652,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5103,US-2023-118101-CHO-FUD-51000,2023-06-26,2028-12-16,Same Day,118101,United States,Roseville,Michigan,48066,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
5105,US-2023-118101-CHO-TRI-54000,2023-06-26,2028-12-16,Same Day,118101,United States,Roseville,Michigan,48066,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7
5109,US-2023-118101-CHO-MIL-31000,2023-06-26,2028-12-16,Same Day,118101,United States,Roseville,Michigan,48066,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
7002,US-2024-154102-CHO-MIL-31000,2024-02-06,2029-08-05,Standard Class,154102,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
8639,US-2024-152093-CHO-NUT-13000,2024-09-10,2030-03-08,Standard Class,152093,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
443,US-2021-154879-CHO-FUD-51000,2021-05-06,2026-11-01,Standard Class,154879,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
445,US-2021-154879-OTH-GUM-21000,2021-05-06,2026-11-01,Standard Class,154879,United States,Los Angeles,California,90004,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2
3809,US-2022-125234-CHO-NUT-13000,2022-11-27,2028-05-23,Standard Class,125234,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
3813,US-2022-125234-CHO-NUT-13000,2022-11-27,2028-05-23,Standard Class,125234,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
4141,US-2022-117415-CHO-TRI-54000,2022-12-27,2028-06-22,Standard Class,117415,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
4143,US-2022-117415-CHO-TRI-54000,2022-12-27,2028-06-22,Standard Class,117415,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
4149,US-2022-117415-OTH-KAZ-38000,2022-12-27,2028-06-22,Standard Class,117415,United States,Houston,Texas,77041,Other,Interior,OTH-KAZ-38000,Kazookles,29.25,9,2.25,27
4160,US-2022-117415-CHO-FUD-51000,2022-12-27,2028-06-22,Standard Class,117415,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
4792,US-2023-146570-CHO-TRI-54000,2023-05-15,2028-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
4793,US-2023-146570-CHO-SCR-58000,2023-05-15,2028-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
4795,US-2023-146570-CHO-TRI-54000,2023-05-15,2028-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4
5848,US-2023-169957-CHO-NUT-13000,2023-09-26,2029-03-22,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6
5857,US-2023-169957-CHO-TRI-54000,2023-09-26,2029-03-22,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
5861,US-2023-169957-CHO-SCR-58000,2023-09-26,2029-03-22,Standard Class,169957,United States,Covington,Washington,98042,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
6287,US-2023-119963-CHO-MIL-31000,2023-11-18,2029-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6290,US-2023-119963-CHO-MIL-31000,2023-11-18,2029-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6292,US-2023-119963-CHO-NUT-13000,2023-11-18,2029-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
6293,US-2023-119963-CHO-NUT-13000,2023-11-18,2029-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
9057,US-2024-152702-CHO-MIL-31000,2024-10-12,2030-04-08,Standard Class,152702,United States,Rockford,Illinois,61107,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96
3424,US-2022-108966-CHO-SCR-58000,2022-10-11,2028-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
3425,US-2022-108966-CHO-FUD-51000,2022-10-11,2028-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3886,US-2022-161718-CHO-FUD-51000,2022-12-04,2028-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
3887,US-2022-161718-CHO-FUD-51000,2022-12-04,2028-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3890,US-2022-161718-CHO-MIL-31000,2022-12-04,2028-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3900,US-2022-161718-CHO-SCR-58000,2022-12-04,2028-06-01,Standard Class,161718,United States,Hempstead,New York,11550,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
6861,US-2024-149076-CHO-MIL-31000,2024-01-14,2029-07-11,Standard Class,149076,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
7470,US-2024-101700-CHO-FUD-51000,2024-04-23,2029-10-17,First Class,101700,United States,Greeley,Colorado,80634,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
7476,US-2024-101700-CHO-SCR-58000,2024-04-23,2029-10-17,First Class,101700,United States,Greeley,Colorado,80634,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8607,US-2024-147228-CHO-NUT-13000,2024-09-09,2030-03-07,Standard Class,147228,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
8622,US-2024-147228-CHO-TRI-54000,2024-09-09,2030-03-07,Standard Class,147228,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
